Number_of_Active_Listing,Rent,ContactInfo,Number_of_Bedrooms,Address
1,1195,AMC Delancey  (215) 666-7188,1,"126 S 22nd St # LL, Philadelphia, PA, 19103"
1,1250,(732) 688-5154,1,"313 S 18th St # 2, Philadelphia, PA, 19103"
1,1250,WILLIAM PENN REALTY  (267) 307-4197,1,"313 S 18th St APT 2R, Philadelphia, PA, 19103"
1,1150,(267) 401-0804,0,"2035 Walnut St APT 2R, Philadelphia, PA, 19103"
1,1200,(215) 834-2775,0,"328 S 17th St # 2R, Philadelphia, PA, 19103"
1,1250,(732) 688-5154,1,"335 S 18th St # 1, Philadelphia, PA, 19103"
1,1100,(732) 688-5154,0,"2008 Walnut St APT 3M, Philadelphia, PA, 19103"
1,1100,(267) 307-4197,1,"2008 Walnut St FL 3RD, Philadelphia, PA, 19103"
1,1100,APM Real Estate  (267) 800-3974,0,"1910 Pine St # 1F, Philadelphia, PA, 19103"
1,1050,COLDWELL BANKER PREFERRED  (202) 460-9996,1,"332-34 S 17th St # 3B, Philadelphia, PA, 19103"
1,1050,(312) 619-1571,0,"2215 Arch St, Philadelphia, PA, 19103"
1,1000,(215) 925-8683,1,"1730 Delancey St APT 2, Philadelphia, PA, 19103"
1,995,(215) 834-2775,0,"330 S 17th St, Philadelphia, PA, 19103"
1,995,,0,"2402 Spruce St APT 2R, Philadelphia, PA, 19103"
1,995,Maxwell Realty  (215) 620-0099,1,"1608 Pine St APT 3R, Philadelphia, PA, 19103"
1,995,Kenneth Carroll Real Estate  (610) 827-9214,0,"2101 Spruce St APT 3R, Philadelphia, PA, 19103"
1,950,William penn realty  (267) 307-4197,0,"2125 Locust St APT 2, Philadelphia, PA, 19103"
1,995,(215) 698-2516,0,"251 S 23rd St APT 3, Philadelphia, PA, 19103"
1,950,(215) 327-1552,0,"1608 Pine St # D, Philadelphia, PA, 19103"
1,895,,0,"304 S 23rd St APT 44, Philadelphia, PA, 19103"
1,895,(267) 307-4197,0,"2134 Chestnut St APT 1R, Philadelphia, PA, 19103"
1,1050,PMG Realty  (215) 763-6300,1,"334 S 17th St # 2B, Philadelphia, PA, 19103"
1,1150,UPG Properties  (215) 413-1813,0,"1909 Spruce St APT 3R, Philadelphia, PA, 19103"
1,1400,"N Property Group, Inc  (215) 825-2509",1,"1021 Pine St APT C, Philadelphia, PA, 19107"
1,1400,Realty Mark Cityscape  (267) 808-1970,2,"1241 Vine St # 2R, Philadelphia, PA, 19107"
1,875,(702) 239-9239,0,"2200 Spruce St, Philadelphia, PA, 19103"
1,1400,The Philly Apartment Company  (215) 495-0070,2,"106 S 8th St # A, Philadelphia, PA, 19107"
1,1400,RE/MAX ONE Realty  (215) 266-5557,1,"1010 Race St APT 2I, Philadelphia, PA, 19107"
1,1395,Centra Associates  (215) 703-2889,1,"931 Spruce St APT C, Philadelphia, PA, 19107"
1,1395,Property Management Group DBA PMG Realty  (215) 545-7007,1,"319-21 S 13th St # 213F, Phila, PA, 19107"
1,1390,(215) 635-1121,1,"1208 Lantern Sq # C, Philadelphia, PA, 19107"
1,1360,Renzi Properties  (215) 888-0414,1,"1126 Spruce St APT 8, Philadelphia, PA, 19107"
1,1355,MRC Inc  (215) 327-1552,1,"141 S 13th St # 304, Philadelphia, PA, 19107"
1,1350,,1,"145 S 13th St # 1499085, Philadelphia, PA, 19107"
1,1320,Renzi Properties  (215) 888-0414,1,"832 Pine St APT 2A, Philadelphia, PA, 19107"
1,1350,(267) 307-4197,2,"1206 Spruce St # 104, Philadelphia, PA, 19107"
1,1300,La Gioconda Company  (215) 925-1204,1,"1131 Spruce St APT 1F, Phila, PA, 19107"
1,1350,Liberty Real Estate  (215) 990-2089,2,"1217 Race St FL 2ND, Philadelphia, PA, 19107"
1,1300,Realty Mark  (610) 952-0848,1,"228 S Quince St FL 3RD, Philadelphia, PA, 19107"
1,1295,PMG Realty  (215) 763-6300,1,"1213 Locust St APT 2F, Philadelphia, PA, 19107"
1,875,City Living Philly  (215) 704-4753,0,"331 S Smedley St APT 15, Philadelphia, PA, 19103"
1,1295,www.turbotenant.com  (267) 716-9164,1,"1136 Pine St # 403, Philadelphia, PA, 19107"
1,1295,Maxwell Realty Co Inc.  (856) 952-0275,2,"1119 Walnut St APT 3R, Philadelphia, PA, 19107"
1,1275,Keller Williams Philly South  (215) 779-9322,1,"1321-23 Spruce St # 6A, Philadelphia, PA, 19107"
1,1275,(732) 688-5154,1,"Spruce St, Philadelphia, PA, 19107"
1,1275,(732) 688-5154,1,"Spruce St, Philadelphia, PA, 19107"
1,1250,Keller Williams Philly  (267) 858-9705,0,"322 S 10th St APT 5, Philadelphia, PA, 19107"
1,1250,The Philly Apartment Company  (215) 495-0070,1,"939 Spruce St APT 2R, Philadelphia, PA, 19107"
1,1250,La Gioconda Company  (215) 925-1204,1,"1121 Spruce St # 1R, Philadelphia, PA, 19107"
1,1246,TCS Management LLC  (215) 383-1439,0,"1023 Spruce St APT 5, Philadelphia, PA, 19107"
1,1230,(610) 649-9513,1,"1000 Spruce St, Philadelphia, PA, 19107"
1,1200,Canaan Realty Investment Group  (267) 226-6082,1,"232 N Camac St FL 1ST, Philadelphia, PA, 19107"
1,1200,Keller Williams Philly  (215) 709-4141,1,"923 Spruce St APT 1R, Philadelphia, PA, 19107"
1,1195,BHHS | Fox & Roach Realtors  (215) 888-6887,0,"1324 Locust St, Philadelphia, PA, 19107"
1,1160,Renzi Properties  (215) 888-0414,0,"339 S 13th St, Philadelphia, PA, 19107"
1,1195,(570) 428-4334,0,"1217 Walnut St # 704, Philadelphia, PA, 19107"
1,1150,VUE Real Estate Group  (215) 900-3607,0,"1212 Spruce St APT 1R, Philadelphia, PA, 19107"
1,1155,(215) 500-3220,1,"248 S Camac St, Philadelphia, PA, 19107"
1,1150,(267) 307-4197,1,"1313 Spruce St APT 1C, Philadelphia, PA, 19107"
1,1125,Greenzang Properties  (215) 563-5880,1,"1322 Locust St APT 3M, Philadelphia, PA, 19107"
1,1075,(215) 320-3777 ext. 30,0,"826 Pine St APT 3B, Philadelphia, PA, 19107"
1,1050,(267) 307-4197,0,"1309 Spruce St APT 2B, Philadelphia, PA, 19107"
1,1050,APM Real Estate  (267) 800-3974,0,"930 Spruce St APT 04, Philadelphia, PA, 19107"
1,1050,Coldwell Banker Preferred  (215) 913-8615,1,"216 N 13th St FL 3RD, Philadelphia, PA, 19107"
1,1000,(267) 307-4197,0,"1313 Spruce St # 1F, Philadelphia, PA, 19107"
1,1000,Michael Singer Real Estate  (215) 925-8683,0,"1101 Spruce St, Philadelphia, PA, 19107"
1,1000,(267) 335-6394,0,"128 S 11th St # 3RD, Philadelphia, PA, 19107"
1,935,(215) 925-8683,0,"305 S Iseminger St APT 1, Philadelphia, PA, 19107"
1,950,Level 18 Realty  (267) 277-2815,0,"1223 Chestnut St, Philadelphia, PA, 19107"
1,925,(215) 925-8683,0,"328 S 12th St, Philadelphia, PA, 19107"
1,895,,0,"929 Clinton St # 100, Philadelphia, PA, 19107"
1,1450,Maxwell Realty Co  (856) 418-4676,2,"3803 Haverford Ave # 2, Philadelphia, PA, 19104"
1,1450,Constellar Corp  (215) 387-2712,2,"3929 Pine St # 3929, Philadelphia, PA, 19104"
1,1450,Haverford Square Properties LLC  (215) 268-6151,3,"3924 Haverford Ave UNIT 2, Philadelphia, PA, 19104"
1,1440,"Walter M. Wood Jr., Inc.  (215) 386-2800",2,"234 S 44th St # 1FL, Philadelphia, PA, 19104"
1,1400,CenterCityTeam at Berkshire Hathaway Fox & Roach  (610) 636-4364,2,"3905 7 Baring St # 3, Philadelphia, PA, 19104"
1,1450,OCF Realty  (610) 715-9198,2,"3101 Haverford Ave # 1, Philadelphia, PA, 19104"
1,1450,(215) 387-2712,2,"3929 Pine St APT 2R, Philadelphia, PA, 19104"
1,1400,Realty Mark Associates  (215) 287-5678,2,"3223 Wallace St FL 2ND, Philadelphia, PA, 19104"
1,1400,(215) 222-5500,2,"320 S 43rd St # 2F, Philadelphia, PA, 19104"
1,1400,(323) 388-7195,2,"328 N Wiota St, Philadelphia, PA, 19104"
1,1400,Berkshire Hathaway Home Services    (215) 272-0360,2,"611 N 32nd St # 2ND, Philadelphia, PA, 19104"
1,1400,Young Tempo Housing LLC  (609) 558-7903,2,"329 N 40th St # 2, Philadelphia, PA, 19104"
1,1400,(267) 679-9958,2,"3724 Mount Vernon St, Philadelphia, PA, 19104"
1,1400,Urban & Bye  (215) 222-4800,2,"3515 Lancaster Ave # 1FL, Philadelphia, PA, 19104"
1,1400,Franklin Investment Realty  (215) 382-7368,3,"3830 Lancaster Ave # 2, Philadelphia, PA, 19104"
1,1395,OCF Realty  (215) 735-7368,2,"321 N Preston St # 1F, Philadelphia, PA, 19104"
1,1395,ONP Properties  (610) 496-8465,2,"4407 Pine St, Philadelphia, PA, 19104"
1,1395,OCF Realty  (215) 735-7368,2,"17 S 44th St APT 2, Philadelphia, PA, 19104"
1,1395,(267) 437-5085,4,"4068 Aspen St, Philadelphia, PA, 19104"
1,1395,BHHS Fox & Roach  (267) 847-9562,2,"3832 Baring St # 3, Philadelphia, PA, 19104"
1,1395,JG Real Estate  (215) 467-4100,2,"537 N 33rd St # 2, Philadelphia, PA, 19104"
1,1375,Peters Gordon Realty  (215) 454-6452,3,"521 S 42nd St FL 3, Philadelphia, PA, 19104"
1,1355,Urban & Bye  (215) 222-4800,2,"3222 Powelton Ave # 1FL, Philadelphia, PA, 19104"
1,1375,(215) 992-4842,2,"4426 Sansom St # C, Philadelphia, PA, 19104"
1,1350,Buda-Levin Property Management  (215) 667-5968,1,"4211 Pine St # 3R, Philadelphia, PA, 19104"
1,1350,(267) 709-0598,2,"4422 Walnut St, Philadelphia, PA, 19104"
1,1350,BHHS Fox & Roach Realtors  (609) 315-2189,1,"226 Buckingham Pl # 1, Philadelphia, PA, 19104"
1,1350,The Condo Shop  (610) 504-0404,3,"3911 Willow St, Philadelphia, PA, 19104"
1,1350,(267) 544-7368,1,"4100 Haverford Ave # 10, Philadelphia, PA, 19104"
1,1350,"Ikos Holdings, Inc.  (267) 279-9777",2,"4418 Walnut St APT 2H, Philadelphia, PA, 19104"
1,1350,(215) 680-4210,2,"315 N Wiota St # 1, Philadelphia, PA, 19104"
1,1350,,1,"S 42nd St, Philadelphia, PA, 19104"
1,1350,Watchtower Property Co  (215) 515-0942,2,"4045 Powelton Ave, Philadelphia, PA, 19104"
1,1335,"Ikos Holdings, Inc.  (267) 279-9777",2,"4407 Walnut St APT 3A, Philadelphia, PA, 19104"
1,1350,Keller Williams Main Line Realty  (610) 520-0100,2,"4416-18 Walnut St # A1, Philadelphia, PA, 19104"
1,1325,,1,"3900 Warren St # 8AYG6BZ0M, Philadelphia, PA, 19104"
1,1320,Young Tempo Housing LLC  (609) 558-7903,2,"321 N 40th St, PHILADELPHIA, PA, 19104"
1,1300,Go Section8  (267) 428-0811,3,"3908 Brown St # 2, Philadelphia, PA, 19104"
1,1300,Coldwell Banker Preferred  (484) 431-3857,1,"4216 Baltimore Ave # 1, Philadelphia, PA, 19104"
1,1300,(215) 992-4842,2,"4426 Sansom St # 3FL, Philadelphia, PA, 19104"
1,1300,(267) 689-8262,1,"4124 Haverford Ave, Philadelphia, PA, 19104"
1,1300,(267) 241-0939,2,"37 N Preston St, Philadelphia, PA, 19104"
1,1300,(323) 388-7195,2,"424 S 43rd St # 3, Philadelphia, PA, 19104"
1,1300,Sandidge & Company Inc  (215) 748-0882,3,"3935 Pennsgrove St, Philadelphia, PA, 19104"
1,1285,The Philly Apartment Company  (215) 495-0070,1,"1324 Pine St APT 3F, Philadelphia, PA, 19107"
1,875,City Living Philly  (215) 704-4753,0,"331 S Smedley St APT 18, Philadelphia, PA, 19103"
1,1300,Go Section8  (267) 428-0811,3,"4092 Olive St, Philadelphia, PA, 19104"
1,835,,0,"2226 Spruce St APT 3M, Philadelphia, PA, 19103"
1,800,(267) 318-8877,1,"223 N Camac St # 1R, Philadelphia, PA, 19107"
1,1300,(215) 680-4210,1,"314-1 N 39th St # 6, Philadelphia, PA, 19104"
1,750,Property Management Group DBA PMG Realty  (215) 545-7007,0,"625 S 10th St APT 2R, Philadelphia, PA, 19147"
1,1295,Skyline Property Management  (215) 800-1762,2,"4416 Locust St # A, Philadelphia, PA, 19104"
1,1295,The Philly Apartment Company  (215) 495-0070,1,"4045 Baltimore Ave, Philadelphia, PA, 19104"
1,1250,(215) 680-4210,1,"3605-1 Baring St # 3F, Philadelphia, PA, 19104"
1,1295,University City Housing  (215) 222-2000,1,"4017 Baltimore Ave APT D2, Philadelphia, PA, 19104"
1,1250,Philadelphia Realty Exchange  (215) 767-3816,2,"1214 S 45th St # 1, Philadelphia, PA, 19104"
1,1250,Berkshire Hathaway Fox & Roach Realtors  (610) 996-1907,2,"4116 Ludlow St, Philadelphia, PA, 19104"
1,1250,(267) 689-8262,2,"4420 Walnut St, Philadelphia, PA, 19104"
1,1225,(856) 359-6918,2,"511 S 42nd St APT 1R, Philadelphia, PA, 19104"
1,1225,How Properties  (484) 904-1111,0,"4031 Spruce St APT 3F, Philadelphia, PA, 19104"
1,1200,Philadelphia Realty Exchange  (215) 767-3816,2,"431 N 33rd St # 1, Philadelphia, PA, 19104"
1,1200,UPG Properties  (215) 413-1813,2,"413 S 42nd St APT 4, Philadelphia, PA, 19104"
1,1200,(215) 528-8039,2,"4412 Locust St FL 2ND, Philadelphia, PA, 19104"
1,1200,(215) 386-4200,2,"215 Buckingham Pl APT 3, Philadelphia, PA, 19104"
1,1200,Allegiance Real Estate LLC  (215) 235-5015,2,"4011 Baring St APT 3, Philadelphia, PA, 19104"
1,1200,Go Section8  (215) 792-6620,2,"3931 Mount Vernon St, Philadelphia, PA, 19104"
1,1200,KMR-KRUS  (551) 482-1882,2,"4447 Chestnut St APT 1, Philadelphia, PA, 19104"
1,1195,TCS Management  (215) 431-5652,2,"662 N 33rd St # 1, Philadelphia, PA, 19104"
1,1200,(570) 371-9908,2,"3408 Race St APT 1L, Philadelphia, PA, 19104"
1,1195,The Philly Apartment Company  (215) 495-0070,2,"4032 Parkside Ave # 2BD, Philadelphia, PA, 19104"
1,1180,University City Housing  (215) 222-2000,1,"4422-24 Osage Ave # 1WR, Philadelphia, PA, 19104"
1,1175,Nares LLC  (610) 659-8732,1,"101 S 41st St APT 2M, Philadelphia, PA, 19104"
1,1150,www.turbotenant.com  (203) 252-7565,1,"4044 Walnut St, Philadelphia, PA, 19104"
1,1150,(215) 519-1639,2,"4103 Parkside Ave # 2C, Philadelphia, PA, 19104"
1,1150,(484) 416-0450,1,"508 S 41st St APT 7, Philadelphia, PA, 19104"
1,1150,"Higgins & Welch Real Estate, Inc.    (215) 247-5000",3,"3849 Pennsgrove St, Philadelphia, PA, 19104"
1,1150,Pennrose  (267) 728-7894,3,"3601 Olive St # 1526341, Philadelphia, PA, 19104"
1,1100,Kalidave Corp  (215) 387-4137,2,"4333 Spruce St, Philadelphia, PA, 19104"
1,1100,Jay M Fenster Properties  (609) 670-9860,2,"525 S 42nd St # 2ND, Philadelphia, PA, 19104"
1,1100,Powelton Properties  (215) 386-2578,1,"N 33rd St, Philadelphia, PA, 19104"
1,1100,"Realty World Properties, Inc  (215) 386-4200",2,"4016 Market St APT 2F, Philadelphia, PA, 19104"
1,1100,Realty World Properties  (215) 386-4200,2,"214 S 43rd St FL 2ND, Philadelphia, PA, 19104"
1,1100,OCF Realty  (215) 735-7368,1,"3511 Baring St APT 2B, Philadelphia, PA, 19104"
1,1100,Go Section8  (215) 840-9555,1,"742 N 43rd St, Philadelphia, PA, 19104"
1,1100,How Properties  (484) 904-1111,0,"3820 Lancaster Ave APT 2R, Philadelphia, PA, 19104"
1,1100,(323) 388-7195,1,"3616 Baring St # 1R, Philadelphia, PA, 19104"
1,1100,Giller Realty LLC  (844) 800-1330,3,"3963 Reno St, Philadelphia, PA, 19104"
1,1095,Greenzang Properties  (215) 300-7916,1,"4205 Chester Ave APT 410, Philadelphia, PA, 19104"
1,1100,(267) 544-7368,1,"200 S 45th St # 2R, Philadelphia, PA, 19104"
1,1150,(215) 528-8039,1,"214 S 43rd St, Philadelphia, PA, 19104"
1,1095,"New Age Realty Group, Inc.  (215) 387-1002",1,"3201 Baring St APT C, Philadelphia, PA, 19104"
1,1075,Core Property Management  (914) 474-4642,1,"4213 Chester Ave APT 203, Philadelphia, PA, 19104"
1,1075,Powelton Properties  (215) 386-2578,0,"3614 Baring St APT 1F, Philadelphia, PA, 19104"
1,1050,Go Section8  (267) 428-0811,2,"871 N 41st St # 1, Philadelphia, PA, 19104"
1,1050,Daniel Evenchen  (267) 391-9797,1,"3629 Powelton Ave APT 6, Philadelphia, PA, 19104"
1,1070,Powelton Properties  (215) 386-2578,1,"4418 Osage Ave # 3F, Philadelphia, PA, 19104"
1,1050,RE/MAX Fine Homes  (610) 745-9399,2,"38 S 44th St, Philadelphia, PA, 19104"
1,1175,Tesla Realty Group  (267) 971-2540,2,"4030 Westminster Ave # 2, Philadelphia, PA, 19104"
1,4000,(215) 740-0452,1,"260 S 16th St # FULLY, Philadelphia, PA, 19102"
1,5755,(267) 689-8262,2,"1403 Spruce St, Philadelphia, PA, 19102"
1,12485,The Philly Apartment Company  (215) 495-0070,5,"1531 Spruce St, Philadelphia, PA, 19102"
1,4000,Long & Foster-Lafayette Hill  (610) 828-2700,3,"1531 Pine St # B, Philadelphia, PA, 19102"
1,2950,,1,"Locust St, Philadelphia, PA, 19102"
1,3000,(215) 779-8196,4,"1523 Cherry St, Philadelphia, PA, 19102"
1,3450,(516) 880-5445,1,"1510 Locust St, Philadelphia, PA, 19102"
1,2800,Mira Properties  (856) 278-1003,2,"1533 Chestnut St # 4, Philadelphia, PA, 19102"
1,2600,(609) 658-7624,1,"1425 Walnut St # 402, Philadelphia, PA, 19102"
1,2500,DF Management Philadelphia LLC.  (215) 756-6651,2,"1510 Chestnut St APT 801, Philadelphia, PA, 19102"
1,2200,capital realty services.llc  (267) 230-9710,2,"111 S 15th St APT 1902, Philadelphia, PA, 19102"
1,1895,Maxwell Realty Co Inc.  (856) 952-0275,1,"1534 Pine St # 3F0, Philadelphia, PA, 19102"
1,2050,(267) 230-1812,4,"123 N Mole St, Philadelphia, PA, 19102"
1,2000,The Condo Shop  (215) 692-6636,1,"1425 Locust St UNIT 7E, Philadelphia, PA, 19102"
1,1850,Coldwell Banker Preferred-Old City  (215) 266-9895,1,"1500 Chestnut St APT 13C, Philadelphia, PA, 19102"
1,1795,(215) 834-2775,1,"Pine St, Philadelphia, PA, 19102"
1,1750,Property Management Group DBA PMG Realty  (215) 545-7007,1,"1514 Pine St APT 3F, Philadelphia, PA, 19102"
1,2100,,1,"1528 Pine St, Philadelphia, PA, 19102"
1,1750,(215) 600-3443,1,"Spruce St, Philadelphia, PA, 19102"
1,1700,Mira Properties  (856) 278-1003,1,"1533 Chestnut St # 1, Philadelphia, PA, 19102"
1,1600,VUE real estate group  (267) 246-5474,1,"330 S 15th St # 3R, Philadelphia, PA, 19102"
1,1500,RS Rentals  (215) 668-6868,1,"345 S Hicks St # 3RD, Philadelphia, PA, 19102"
1,1395,,1,"326 S 15th St, Philadelphia, PA, 19102"
1,1695,(215) 834-2775,1,"1510 Pine St APT 1R, Philadelphia, PA, 19102"
1,1850,(267) 972-4455,1,"1420 Locust St, Philadelphia, PA, 19102"
1,1350,Maxwell Realty  (215) 620-0099,1,"333 N 15th St, PHILADELPHIA, PA, 19102"
1,1050,Signature Investment Realty  (267) 713-9742,1,"3605 Baring St APT 3R, Philadelphia, PA, 19104"
1,1050,Haverford Square Properties LLC  (215) 268-6151,1,"4246 Parkside Ave # 6, Philadelphia, PA, 19104"
1,1000,University City Housing  (215) 222-2000,1,"4419 Osage Ave, Philadelphia, PA, 19104"
1,1000,"Ikos Holdings, Inc.  (267) 279-9777",3,"834 N Brooklyn St, Philadelphia, PA, 19104"
1,1000,,2,"3856 Spring Garden St BSMT 1, Philadelphia, PA, 19104"
1,1025,Arqeo LLC  (732) 890-8987,0,"1521 Spruce St APT 302, Philadelphia, PA, 19102"
1,1000,(215) 939-1339,2,"609 N 40th St # 2FL, Philadelphia, PA, 19104"
1,1000,(202) 670-9865,1,"3213 Wallace Street # First Floor, Philadelphia, PA, 19104"
1,1000,Rochelle Arms  (215) 387-4137,2,"253 S 44th St APT 3F, Philadelphia, PA, 19104"
1,990,(215) 635-1121,1,"6 S 43rd St # 14, Philadelphia, PA, 19104"
1,990,Powelton Properties  (215) 386-2578,1,"Spring Garden St, Philadelphia, PA, 19104"
1,995,Rentwell Property Management  (610) 347-5958,2,"632 N 32nd St # 1, Philadelphia, PA, 19104"
1,950,Knickerbocker Properties  (215) 222-2844,0,"3516 Spring Garden St APT B18, Philadelphia, PA, 19104"
1,995,Greenzang Properties  (215) 300-7916,0,"3312 Hamilton St APT 15, Philadelphia, PA, 19104"
1,950,Urban & Bye  (215) 222-4800,1,"4408 Pine St # 2R, Philadelphia, PA, 19104"
1,950,(215) 900-0409,1,"414 N 41st St # 2, Philadelphia, PA, 19104"
1,925,(215) 920-0012,1,"3511 Lancaster Ave # 3F, Philadelphia, PA, 19104"
1,930,BMG Philadelphia  (267) 244-7215,1,"434 N 34th St # 2R, Philadelphia, PA, 19104"
1,950,"Slate Property Management Group, LLC  (267) 780-0107",1,"4437 Chestnut St APT 2R, Philadelphia, PA, 19104"
1,925,Powelton Properties  (215) 386-2578,0,"248 S 44th St # 2C, Philadelphia, PA, 19104"
1,925,Nares LLC  (610) 659-8732,0,"101 S 41st St, Philadelphia, PA, 19104"
1,925,UPG Properties  (215) 413-1813,1,"409 S 42nd St # 4, Philadelphia, PA, 19104"
1,900,"New Age Realty Group, Inc.  (215) 387-1002",0,"3705 Powelton Ave # 3F, Philadelphia, PA, 19104"
1,905,(215) 222-2000,0,"4328 Osage Ave APT 1F, Philadelphia, PA, 19104"
1,900,(215) 307-6839,1,"4115 Powelton Ave FL 1ST, Philadelphia, PA, 19104"
1,1399,Centra Associates  (215) 703-2889,1,"1429 Spruce St APT 2R, Philadelphia, PA, 19102"
1,900,The Philly Apartment Company  (215) 495-0070,1,"4250 Parkside Ave, Philadelphia, PA, 19104"
1,900,ANCHOR Realty NE  (215) 870-5595,1,"4150-52 Parkside Ave # 501, Philadelphia, PA, 19104"
1,900,JG Real Estate  (215) 467-4100,2,"3603 Melon St # 2, Philadelphia, PA, 19104"
1,900,Realty Mark Associates  (215) 287-5678,2,"4047 Market St # 2F, Philadelphia, PA, 19104"
1,900,RealShout  (215) 310-6888,1,"537 N 35th St # 3, Philadelphia, PA, 19104"
1,895,Rockland Capital LLC  (215) 879-4950,1,"523 N 40th St # 1, Philadelphia, PA, 19104"
1,895,"New Age Realty Group, Inc.  (215) 387-1002",1,"4429 Sansom St APT 2, Philadelphia, PA, 19104"
1,898,(267) 422-2895,1,"Hamilton St, Philadelphia, PA, 19104"
1,875,Philadelphia Realty Exchange  (215) 767-3816,1,"420 S 45th St APT 2F, Philadelphia, PA, 19104"
1,865,(267) 323-1076,0,"227 S 44th St, Philadelphia, PA, 19104"
1,850,Peters Gordon Realty  (215) 454-6452,2,"4204 Powelton Ave FL 1ST, Philadelphia, PA, 19104"
1,850,(215) 939-1339,0,"501 S 42nd St # 2REAR, Philadelphia, PA, 19104"
1,850,(917) 975-8723,1,"634 N 32nd St # 2, Philadelphia, PA, 19104"
1,825,Greenzang Properties  (215) 300-7916,0,"503 S 41st St APT 102, Philadelphia, PA, 19104"
1,800,(215) 290-2628,2,"4123 Brown St, Philadelphia, PA, 19104"
1,800,(267) 254-1298,2,"4137 Westminster Ave # 3, Philadelphia, PA, 19104"
1,800,AAN LLC  (856) 249-0406,0,"3602 Hamilton St # 3602, Philadelphia, PA, 19104"
1,800,"MainLine Investors Group, LLC  (215) 385-1349",2,"907 Belmont Ave # 1, Philadelphia, PA, 19104"
1,800,KMR-KRUS  (551) 482-1882,0,"130 S 45th St APT 3B, Philadelphia, PA, 19104"
1,795,(610) 724-5888,2,"829 N 41st St # 1, Philadelphia, PA, 19104"
1,750,(609) 271-8315,0,"4239 Sansom St # 2, Philadelphia, PA, 19104"
1,745,Urban & Bye  (215) 222-4800,0,"4338 Pine St # 3R, Philadelphia, PA, 19104"
1,750,(215) 519-1639,0,"503 N 35th St # L1, Philadelphia, PA, 19104"
1,775,TJ Properties Inc.  (215) 695-5104,3,"4232 W Girard Ave # C, Philadelphia, PA, 19104"
1,720,(609) 271-8315,0,"206 N 36th St # 2, Philadelphia, PA, 19104"
1,700,TJ Properties Inc.  (215) 695-5104,2,"4203 W Girard Ave, Philadelphia, PA, 19104"
1,650,Liberty Real Estate  (215) 625-4725,1,"3802 Lancaster Ave # 1 R, Philadelphia, PA, 19104"
1,675,(610) 585-2461,6,"4221 Baltimore Ave, Philadelphia, PA, 19104"
1,650,Elite Level Realty  (215) 904-5400,1,"4214 Otter St, Philadelphia, PA, 19104"
1,700,Constellar Corp  (215) 387-4137,0,"4236 Spruce St # 4236, Philadelphia, PA, 19104"
